

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
132.879  000.195  000.195: require('nvim-treesitter.shell_command_selectors')
132.894  000.784  000.434: require('nvim-treesitter.install')
135.341  005.217  002.514: require('abraxas.default.plugins.treesitter')
135.655  000.123  000.123: require('gitsigns.async')
135.949  000.060  000.060: require('gitsigns.message')
135.959  000.303  000.243: require('gitsigns.config')
136.063  000.103  000.103: require('gitsigns.debug.log')
136.066  000.670  000.142: require('gitsigns')
136.335  000.993  000.323: require('abraxas.default.plugins.gitsigns')
136.578  000.156  000.156: require('go')
137.757  000.429  000.429: require('go.utils')
137.758  001.074  000.644: require('go.commands')
138.360  000.091  000.091: require('go.keybind')
138.499  000.137  000.137: require('go.alt_getopt')
138.502  000.585  000.356: require('go.dap')
138.630  000.103  000.103: require('go.mockgen')
138.986  000.198  000.198: require('go.gopls')
138.989  000.325  000.127: require('go.godoc')
139.277  000.074  000.074: require('go.list')
139.279  000.290  000.216: require('go.package')
139.363  000.083  000.083: require('go.complete')
139.700  000.185  000.185: require('go.runner')
139.701  000.337  000.152: require('go.mod')
139.707  003.371  000.419: require('abraxas.default.plugins.go-nvim')
139.763  000.055  000.055: require('abraxas.default.plugins.js-ts-nvimlf')
139.764  112.964  000.066: sourcing /Users/abraxas/.config/nvim/init.lua
139.770  002.639: sourcing vimrc file(s)
140.141  000.036  000.036: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/go.nvim/ftdetect/filetype.vim
140.218  000.002  000.002: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/guihua.lua/ftdetect/guihua.vim
140.334  000.016  000.016: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/rust.vim/ftdetect/rust.vim
140.400  000.006  000.006: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-fugitive/ftdetect/fugitive.vim
140.605  000.644  000.584: sourcing /usr/local/share/nvim/runtime/filetype.lua
140.641  000.007  000.007: sourcing /usr/local/share/nvim/runtime/filetype.vim
140.851  000.036  000.036: sourcing /usr/local/share/nvim/runtime/syntax/synload.vim
140.918  000.222  000.186: sourcing /usr/local/share/nvim/runtime/syntax/syntax.vim
142.144  000.073  000.073: sourcing /usr/local/share/nvim/runtime/plugin/gzip.vim
142.172  000.005  000.005: sourcing /usr/local/share/nvim/runtime/plugin/health.vim
142.534  000.079  000.079: sourcing /usr/local/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
142.608  000.414  000.336: sourcing /usr/local/share/nvim/runtime/plugin/matchit.vim
142.721  000.087  000.087: sourcing /usr/local/share/nvim/runtime/plugin/matchparen.vim
142.753  000.009  000.009: sourcing /usr/local/share/nvim/runtime/plugin/netrwPlugin.vim
142.867  000.005  000.005: sourcing /Users/abraxas/.local/share/nvim/rplugin.vim
142.870  000.092  000.087: sourcing /usr/local/share/nvim/runtime/plugin/rplugin.vim
142.921  000.029  000.029: sourcing /usr/local/share/nvim/runtime/plugin/shada.vim
142.956  000.010  000.010: sourcing /usr/local/share/nvim/runtime/plugin/spellfile.vim
143.029  000.046  000.046: sourcing /usr/local/share/nvim/runtime/plugin/tarPlugin.vim
143.096  000.041  000.041: sourcing /usr/local/share/nvim/runtime/plugin/tohtml.vim
143.127  000.009  000.009: sourcing /usr/local/share/nvim/runtime/plugin/tutor.vim
143.212  000.061  000.061: sourcing /usr/local/share/nvim/runtime/plugin/zipPlugin.vim
143.739  000.434  000.434: sourcing /Users/abraxas/.config/nvim/plugin/packer_compiled.lua
144.138  000.026  000.026: sourcing /usr/local/share/nvim/runtime/plugin/editorconfig.lua
144.207  000.043  000.043: sourcing /usr/local/share/nvim/runtime/plugin/man.lua
144.264  000.032  000.032: sourcing /usr/local/share/nvim/runtime/plugin/nvim.lua
144.281  002.228: loading rtp plugins
145.140  000.162  000.162: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
146.710  000.111  000.111: require('diffview.lazy')
147.431  000.089  000.089: require('diffview.ffi')
147.615  000.183  000.183: require('diffview.oop')
147.659  000.652  000.380: require('diffview.async')
147.798  000.090  000.090: require('diffview.mock')
147.821  001.084  000.342: require('diffview.logger')
147.996  000.148  000.148: require('diffview.control')
148.157  000.151  000.151: require('diffview.events')
148.162  002.810  001.316: require('diffview.bootstrap')
148.182  002.884  000.074: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/diffview.nvim/plugin/diffview.lua
148.640  000.036  000.036: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/lspsaga.nvim/plugin/lspsaga.lua
148.858  000.015  000.015: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
149.641  000.613  000.613: require('vim.filetype')
149.726  000.772  000.160: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.lua
150.224  000.132  000.132: require('cmp.utils.highlight')
150.347  000.299  000.167: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
150.599  000.088  000.088: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
151.009  000.099  000.099: require('nvim-treesitter.statusline')
151.167  000.158  000.158: require('nvim-treesitter.query_predicates')
151.169  000.360  000.103: require('nvim-treesitter')
151.407  000.618  000.258: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
151.577  000.021  000.021: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
151.811  000.018  000.018: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
152.048  000.028  000.028: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/cargo.vim
152.090  000.018  000.018: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/rust.vim
152.485  000.143  000.143: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
153.486  000.858  000.858: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-devicons/plugin/webdevicons.vim
154.146  000.505  000.505: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
154.343  000.046  000.046: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-maximizer/plugin/maximizer.vim
154.683  000.192  000.192: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
155.086  000.092  000.092: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/autoload/vm/plugs.vim
155.372  000.077  000.077: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/autoload/vm/maps.vim
155.554  000.057  000.057: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/autoload/vm/maps/all.vim
156.011  001.180  000.954: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/plugin/visual-multi.vim
156.125  003.962: loading packages
156.857  000.066  000.066: require('cmp_buffer.timer')
156.859  000.223  000.156: require('cmp_buffer.buffer')
156.861  000.326  000.103: require('cmp_buffer.source')
156.862  000.382  000.056: require('cmp_buffer')
156.873  000.405  000.023: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
156.979  000.015  000.015: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
157.216  000.145  000.145: require('cmp_path')
157.223  000.163  000.018: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
157.439  000.117  000.117: require('cmp_luasnip')
157.452  000.147  000.030: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
157.486  000.631: loading after plugins
157.493  000.007: inits 3
158.705  001.212: reading ShaDa
158.900  000.168  000.168: require('luasnip.loaders.from_lua')
159.077  000.166  000.166: require('luasnip.loaders.from_snipmate')
159.295  000.212  000.212: require('luasnip.loaders.from_vscode')
159.324  000.073: opening buffers
159.409  000.085: BufEnter autocommands
159.413  000.004: editing files in windows
159.447  000.034: VimEnter autocommands
159.448  000.001: UIEnter autocommands
159.666  000.091  000.091: sourcing /usr/local/share/nvim/runtime/autoload/provider/clipboard.vim
159.669  000.130: before starting main loop
159.809  000.140: first screen update
159.810  000.001: --- NVIM STARTED ---
